mqtt.js:7 {1: 0, 2: 1, 3: 2, 4: 3, 5: 4, 6: 5}
 6 1684347544768 {id: '6', acc_x: -23.7744236, acc_y: -9.804255486, acc_z: -0.806845963, rot_x: 0.057555895, …}
 2 1684347544768 {id: '2', acc_x: 0.055066638, acc_y: 0.323217243, acc_z: 9.574412346, rot_x: -0.025047474, …}
 2 1684347544815 {id: '2', acc_x: 0.055066638, acc_y: 0.323217243, acc_z: 9.567230225, rot_x: -0.020251149, …}
 6 1684347544818 {id: '6', acc_x: -23.7744236, acc_y: -9.801861763, acc_z: -0.821211159, rot_x: 0.055424199, …}
 5 1684347544861 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347544878 {id: '6', acc_x: -23.77202797, acc_y: -9.794678688, acc_z: -0.811634362, rot_x: 0.052759573, …}
 5 1684347544914 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347544931 {id: '6', acc_x: -23.7648468, acc_y: -9.787496567, acc_z: -0.809240162, rot_x: 0.051693719, …}
 5 1684347544967 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347544983 {id: '6', acc_x: -23.78160477, acc_y: -9.787496567, acc_z: -0.799663365, rot_x: 0.054358348, …}
 3 1684347545018 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347545041 {id: '6', acc_x: -23.77202797, acc_y: -9.785101891, acc_z: -0.821211159, rot_x: 0.057822358, …}
 1 1684347545048 {id: '1', acc_x: 28.93392754, acc_y: -78.45320129, acc_z: 4.225766182, rot_x: 0.108716697, …}
 4 1684347545086 {id: '4', acc_x: 36.95211029, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.123905048, …}
 6 1684347545102 {id: '6', acc_x: -23.76963425, acc_y: -9.789890289, acc_z: -0.802057564, rot_x: 0.058621746, …}
 4 1684347545142 {id: '4', acc_x: 36.89464951, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124970905, …}
 6 1684347545149 {id: '6', acc_x: -23.77681732, acc_y: -9.789890289, acc_z: -0.81642276, rot_x: 0.059154671, …}
 2 1684347545169 {id: '2', acc_x: 0.04070143, acc_y: 0.316034615, acc_z: 9.59835434, rot_x: -0.023715161, …}
 6 1684347545204 {id: '6', acc_x: -23.7744236, acc_y: -9.794678688, acc_z: -0.81642276, rot_x: 0.056490045, …}
 2 1684347545218 {id: '2', acc_x: 0.033518825, acc_y: 0.323217243, acc_z: 9.579200745, rot_x: -0.028245023, …}
 6 1684347545259 {id: '6', acc_x: -23.76724052, acc_y: -9.792284966, acc_z: -0.811634362, rot_x: 0.054358348, …}
 2 1684347545272 {id: '2', acc_x: 0.04309563, acc_y: 0.328005642, acc_z: 9.583989143, rot_x: -0.027179174, …}
 5 1684347545311 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347545313 {id: '6', acc_x: -23.7648468, acc_y: -9.789890289, acc_z: -0.797269166, rot_x: 0.054091886, …}
 6 1684347545368 {id: '6', acc_x: -23.7744236, acc_y: -9.792284966, acc_z: -0.790086567, rot_x: 0.055424199, …}
 3 1684347545373 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 1 1684347545392 {id: '1', acc_x: 28.97462845, acc_y: -78.45320129, acc_z: 4.223371983, rot_x: 0.111114852, …}
 6 1684347545425 {id: '6', acc_x: -23.77681732, acc_y: -9.787496567, acc_z: -0.797269166, rot_x: 0.057822358, …}
 1 1684347545449 {id: '1', acc_x: 28.9794178, acc_y: -78.45320129, acc_z: 4.228160381, rot_x: 0.113246553, …}
 6 1684347545480 {id: '6', acc_x: -23.76005745, acc_y: -9.794678688, acc_z: -0.802057564, rot_x: 0.059421133, …}
 4 1684347545487 {id: '4', acc_x: 37.45010376, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.122572735, …}
 6 1684347545534 {id: '6', acc_x: -23.7648468, acc_y: -9.797073364, acc_z: -0.797269166, rot_x: 0.058888208, …}
 4 1684347545547 {id: '4', acc_x: 37.23223114, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.122572735, …}
 6 1684347545589 {id: '6', acc_x: -23.75287437, acc_y: -9.797073364, acc_z: -0.797269166, rot_x: 0.056756508, …}
 4 1684347545598 {id: '4', acc_x: 36.64565277, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.123638593, …}
 2 1684347545620 {id: '2', acc_x: 0.031124622, acc_y: 0.318428814, acc_z: 9.58638382, rot_x: -0.023981623, …}
 6 1684347545644 {id: '6', acc_x: -23.75766373, acc_y: -9.801861763, acc_z: -0.802057564, rot_x: 0.05489127, …}
 5 1684347545655 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347545703 {id: '6', acc_x: -23.76245117, acc_y: -9.801861763, acc_z: -0.802057564, rot_x: 0.053825419, …}
 5 1684347545714 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347545725 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347545757 {id: '6', acc_x: -23.75527, acc_y: -9.799467087, acc_z: -0.792480767, rot_x: 0.055157732, …}
 3 1684347545785 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347545808 {id: '6', acc_x: -23.74808693, acc_y: -9.785101891, acc_z: -0.806845963, rot_x: 0.056490045, …}
 1 1684347545808 {id: '1', acc_x: 28.9889946, acc_y: -78.45320129, acc_z: 4.228160381, rot_x: 0.111381322, …}
 1 1684347545885 {id: '1', acc_x: 28.9889946, acc_y: -78.45320129, acc_z: 4.240131378, rot_x: 0.108716697, …}
 6 1684347545885 {id: '6', acc_x: -23.76724052, acc_y: -9.792284966, acc_z: -0.806845963, rot_x: 0.057022974, …}
 1 1684347545923 {id: '1', acc_x: 28.99138832, acc_y: -78.45320129, acc_z: 4.230554581, rot_x: 0.108983152, …}
 6 1684347545923 {id: '6', acc_x: -23.75527, acc_y: -9.794678688, acc_z: -0.802057564, rot_x: 0.057555895, …}
 4 1684347545962 {id: '4', acc_x: 35.43897247, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.121773355, …}
 6 1684347545975 {id: '6', acc_x: -23.75287437, acc_y: -9.794678688, acc_z: -0.811634362, rot_x: 0.057555895, …}
 2 1684347545975 {id: '2', acc_x: 0.02873042, acc_y: 0.313640416, acc_z: 9.588777542, rot_x: -0.030643184, …}
 6 1684347546029 {id: '6', acc_x: -23.7648468, acc_y: -9.801861763, acc_z: -0.802057564, rot_x: 0.05595712, …}
 2 1684347546031 {id: '2', acc_x: 0.04070143, acc_y: 0.318428814, acc_z: 9.583989143, rot_x: -0.033307809, …}
 5 1684347546052 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347546084 {id: '6', acc_x: -23.75048065, acc_y: -9.797073364, acc_z: -0.802057564, rot_x: 0.054624807, …}
 5 1684347546114 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347546150 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347546151 {id: '6', acc_x: -23.76005745, acc_y: -9.792284966, acc_z: -0.806845963, rot_x: 0.053026035, …}
 3 1684347546188 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347546193 {id: '6', acc_x: -23.76963425, acc_y: -9.797073364, acc_z: -0.792480767, rot_x: 0.051693719, …}
 3 1684347546252 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347546253 {id: '6', acc_x: -23.75766373, acc_y: -9.797073364, acc_z: -0.792480767, rot_x: 0.051960181, …}
 1 1684347546276 {id: '1', acc_x: 28.96026421, acc_y: -78.45320129, acc_z: 4.218583584, rot_x: 0.111647777, …}
 4 1684347546295 {id: '4', acc_x: 36.11413956, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.123905048, …}
 6 1684347546305 {id: '6', acc_x: -23.75527, acc_y: -9.794678688, acc_z: -0.802057564, rot_x: 0.053026035, …}
 6 1684347546469 {id: '6', acc_x: -23.75527, acc_y: -9.789890289, acc_z: -0.799663365, rot_x: 0.054091886, …}
 4 1684347546472 {id: '4', acc_x: 35.92020798, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124437973, …}
 4 1684347546923 {id: '4', acc_x: 36.27933884, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124704443, …}
 4 1684347546926 {id: '4', acc_x: 35.76937485, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126303226, …}
 4 1684347546926 {id: '4', acc_x: 35.71430588, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.128168449, …}
 4 1684347546926 {id: '4', acc_x: 36.40144348, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127901986, …}
 4 1684347546926 {id: '4', acc_x: 36.42538452, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127369061, …}
 4 1684347546926 {id: '4', acc_x: 35.90345001, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125770286, …}
 4 1684347546926 {id: '4', acc_x: 35.74303818, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125237361, …}
 4 1684347546927 {id: '4', acc_x: 36.39665604, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126303226, …}
 4 1684347546927 {id: '4', acc_x: 36.67677689, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127635539, …}
 4 1684347546927 {id: '4', acc_x: 36.59297943, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127635539, …}
 6 1684347546927 {id: '6', acc_x: -23.75527, acc_y: -9.789890289, acc_z: -0.799663365, rot_x: 0.054091886, …}
 6 1684347546927 {id: '6', acc_x: -23.75527, acc_y: -9.794678688, acc_z: -0.799663365, rot_x: 0.053558957, …}
 6 1684347546927 {id: '6', acc_x: -23.76245117, acc_y: -9.794678688, acc_z: -0.802057564, rot_x: 0.05249311, …}
 6 1684347546927 {id: '6', acc_x: -23.75527, acc_y: -9.782708168, acc_z: -0.802057564, rot_x: 0.051960181, …}
 6 1684347546927 {id: '6', acc_x: -23.76245117, acc_y: -9.792284966, acc_z: -0.790086567, rot_x: 0.050894335, …}
 6 1684347546927 {id: '6', acc_x: -23.77202797, acc_y: -9.797073364, acc_z: -0.799663365, rot_x: 0.051693719, …}
 6 1684347546927 {id: '6', acc_x: -23.76724052, acc_y: -9.799467087, acc_z: -0.799663365, rot_x: 0.053026035, …}
 6 1684347546927 {id: '6', acc_x: -23.76724052, acc_y: -9.797073364, acc_z: -0.792480767, rot_x: 0.055424199, …}
 6 1684347546927 {id: '6', acc_x: -23.7744236, acc_y: -9.792284966, acc_z: -0.802057564, rot_x: 0.056756508, …}
 6 1684347547041 {id: '6', acc_x: -23.76963425, acc_y: -9.794678688, acc_z: -0.799663365, rot_x: 0.056756508, …}
 6 1684347547226 {id: '6', acc_x: -23.77202797, acc_y: -9.794678688, acc_z: -0.81642276, rot_x: 0.054624807, …}
 6 1684347547226 {id: '6', acc_x: -23.7648468, acc_y: -9.804255486, acc_z: -0.792480767, rot_x: 0.053825419, …}
 6 1684347547226 {id: '6', acc_x: -23.76724052, acc_y: -9.794678688, acc_z: -0.790086567, rot_x: 0.054091886, …}
 6 1684347547226 {id: '6', acc_x: -23.77202797, acc_y: -9.787496567, acc_z: -0.792480767, rot_x: 0.057022974, …}
 6 1684347547226 {id: '6', acc_x: -23.7744236, acc_y: -9.789890289, acc_z: -0.794874966, rot_x: 0.058888208, …}
 5 1684347547226 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347547230 {id: '6', acc_x: -23.77202797, acc_y: -9.792284966, acc_z: -0.806845963, rot_x: 0.059954058, …}
 1 1684347547238 {id: '1', acc_x: 29.00335884, acc_y: -78.45320129, acc_z: 4.225766182, rot_x: 0.114045948, …}
 6 1684347547287 {id: '6', acc_x: -23.77681732, acc_y: -9.792284966, acc_z: -0.809240162, rot_x: 0.059154671, …}
 6 1684347547444 {id: '6', acc_x: -23.77681732, acc_y: -9.789890289, acc_z: -0.802057564, rot_x: 0.058355279, …}
 1 1684347547444 {id: '1', acc_x: 28.96744728, acc_y: -78.45320129, acc_z: 4.225766182, rot_x: 0.112713635, …}
 6 1684347547602 {id: '6', acc_x: -23.77202797, acc_y: -9.789890289, acc_z: -0.790086567, rot_x: 0.057555895, …}
 6 1684347547603 {id: '6', acc_x: -23.77202797, acc_y: -9.797073364, acc_z: -0.797269166, rot_x: 0.057822358, …}
 6 1684347547603 {id: '6', acc_x: -23.77681732, acc_y: -9.799467087, acc_z: -0.792480767, rot_x: 0.058355279, …}
 4 1684347547624 {id: '4', acc_x: 34.91225052, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126569673, …}
 4 1684347547781 {id: '4', acc_x: 35.5586853, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125237361, …}
 4 1684347547818 {id: '4', acc_x: 35.77655411, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125237361, …}
 4 1684347547818 {id: '4', acc_x: 35.52516556, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125770286, …}
 6 1684347547818 {id: '6', acc_x: -23.77681732, acc_y: -9.794678688, acc_z: -0.790086567, rot_x: 0.057822358, …}
 6 1684347547819 {id: '6', acc_x: -23.76245117, acc_y: -9.792284966, acc_z: -0.797269166, rot_x: 0.058621746, …}
 6 1684347547819 {id: '6', acc_x: -23.76963425, acc_y: -9.799467087, acc_z: -0.792480767, rot_x: 0.058621746, …}
 6 1684347547819 {id: '6', acc_x: -23.76724052, acc_y: -9.797073364, acc_z: -0.797269166, rot_x: 0.058888208, …}
 6 1684347547819 {id: '6', acc_x: -23.75287437, acc_y: -9.792284966, acc_z: -0.797269166, rot_x: 0.059954058, …}
 6 1684347547821 {id: '6', acc_x: -23.75287437, acc_y: -9.801861763, acc_z: -0.797269166, rot_x: 0.058888208, …}
 4 1684347547961 {id: '4', acc_x: 36.07583237, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125770286, …}
 5 1684347547994 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347548145 {id: '6', acc_x: -23.76005745, acc_y: -9.804255486, acc_z: -0.797269166, rot_x: 0.056223582, …}
 6 1684347548145 {id: '6', acc_x: -23.77202797, acc_y: -9.799467087, acc_z: -0.787692368, rot_x: 0.055157732, …}
 5 1684347548145 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347548145 {id: '6', acc_x: -23.7744236, acc_y: -9.782708168, acc_z: -0.794874966, rot_x: 0.054358348, …}
 6 1684347548146 {id: '6', acc_x: -23.7648468, acc_y: -9.792284966, acc_z: -0.797269166, rot_x: 0.056223582, …}
 6 1684347548146 {id: '6', acc_x: -23.77202797, acc_y: -9.799467087, acc_z: -0.802057564, rot_x: 0.057289433, …}
 6 1684347548150 {id: '6', acc_x: -23.76245117, acc_y: -9.797073364, acc_z: -0.809240162, rot_x: 0.057555895, …}
 6 1684347548265 {id: '6', acc_x: -23.76724052, acc_y: -9.794678688, acc_z: -0.797269166, rot_x: 0.055690661, …}
 1 1684347548286 {id: '1', acc_x: 28.96265793, acc_y: -78.45320129, acc_z: 4.223371983, rot_x: 0.110848397, …}
 1 1684347548484 {id: '1', acc_x: 28.93632126, acc_y: -78.45320129, acc_z: 4.218583584, rot_x: 0.110315464, …}
 6 1684347548500 {id: '6', acc_x: -23.75766373, acc_y: -9.804255486, acc_z: -0.782903969, rot_x: 0.053825419, …}
 6 1684347548501 {id: '6', acc_x: -23.7648468, acc_y: -9.799467087, acc_z: -0.785298169, rot_x: 0.053558957, …}
 6 1684347548501 {id: '6', acc_x: -23.76005745, acc_y: -9.794678688, acc_z: -0.794874966, rot_x: 0.053026035, …}
 6 1684347548501 {id: '6', acc_x: -23.76245117, acc_y: -9.799467087, acc_z: -0.790086567, rot_x: 0.053825419, …}
 3 1684347548522 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347548750 {id: '6', acc_x: -23.7648468, acc_y: -9.792284966, acc_z: -0.797269166, rot_x: 0.054358348, …}
 6 1684347548751 {id: '6', acc_x: -23.76005745, acc_y: -9.799467087, acc_z: -0.790086567, rot_x: 0.05489127, …}
 3 1684347548751 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347548751 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347548751 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347548751 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347548751 {id: '6', acc_x: -23.76245117, acc_y: -9.792284966, acc_z: -0.799663365, rot_x: 0.054624807, …}
 6 1684347548751 {id: '6', acc_x: -23.76724052, acc_y: -9.794678688, acc_z: -0.797269166, rot_x: 0.055157732, …}
 6 1684347548751 {id: '6', acc_x: -23.75766373, acc_y: -9.799467087, acc_z: -0.778115571, rot_x: 0.054358348, …}
 6 1684347548751 {id: '6', acc_x: -23.76963425, acc_y: -9.804255486, acc_z: -0.785298169, rot_x: 0.053558957, …}
 3 1684347548783 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347548795 {id: '6', acc_x: -23.7648468, acc_y: -9.799467087, acc_z: -0.785298169, rot_x: 0.053292494, …}
 4 1684347548837 {id: '4', acc_x: 35.90345001, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124437973, …}
 6 1684347548861 {id: '6', acc_x: -23.76724052, acc_y: -9.809044838, acc_z: -0.78050977, rot_x: 0.054358348, …}
 4 1684347548893 {id: '4', acc_x: 35.86753464, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.123905048, …}
 6 1684347548907 {id: '6', acc_x: -23.76005745, acc_y: -9.801861763, acc_z: -0.775721371, rot_x: 0.055157732, …}
 5 1684347548940 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347548962 {id: '6', acc_x: -23.76245117, acc_y: -9.799467087, acc_z: -0.790086567, rot_x: 0.055690661, …}
 5 1684347548994 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 1 1684347549009 {id: '1', acc_x: 28.95547485, acc_y: -78.45320129, acc_z: 4.223371983, rot_x: 0.108983152, …}
 6 1684347549016 {id: '6', acc_x: -23.77202797, acc_y: -9.801861763, acc_z: -0.790086567, rot_x: 0.055157732, …}
 1 1684347549062 {id: '1', acc_x: 28.93632126, acc_y: -78.45320129, acc_z: 4.209006786, rot_x: 0.108716697, …}
 6 1684347549071 {id: '6', acc_x: -23.76245117, acc_y: -9.797073364, acc_z: -0.794874966, rot_x: 0.05595712, …}
 3 1684347549125 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347549132 {id: '6', acc_x: -23.76005745, acc_y: -9.792284966, acc_z: -0.78050977, rot_x: 0.055690661, …}
 3 1684347549186 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347549187 {id: '6', acc_x: -23.76005745, acc_y: -9.792284966, acc_z: -0.790086567, rot_x: 0.055690661, …}
 6 1684347549237 {id: '6', acc_x: -23.76005745, acc_y: -9.799467087, acc_z: -0.787692368, rot_x: 0.05489127, …}
 4 1684347549249 {id: '4', acc_x: 35.73106766, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.122572735, …}
 6 1684347549291 {id: '6', acc_x: -23.75527, acc_y: -9.792284966, acc_z: -0.790086567, rot_x: 0.05489127, …}
 4 1684347549300 {id: '4', acc_x: 35.47009659, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.122572735, …}
 5 1684347549342 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347549348 {id: '6', acc_x: -23.76005745, acc_y: -9.794678688, acc_z: -0.794874966, rot_x: 0.055424199, …}
 5 1684347549403 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 1 1684347549416 {id: '1', acc_x: 28.97223473, acc_y: -78.45320129, acc_z: 4.230554581, rot_x: 0.110049009, …}
 1 1684347549482 {id: '1', acc_x: 28.969841, acc_y: -78.45320129, acc_z: 4.220977783, rot_x: 0.112447165, …}
 3 1684347549525 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347549588 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347549647 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 4 1684347549662 {id: '4', acc_x: 36.41820145, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126836136, …}
 4 1684347549721 {id: '4', acc_x: 36.55227661, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126036748, …}
 5 1684347549755 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347549802 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 1 1684347549817 {id: '1', acc_x: 28.95547485, acc_y: -78.45320129, acc_z: 4.216189384, rot_x: 0.109516084, …}
 1 1684347549879 {id: '1', acc_x: 28.9794178, acc_y: -78.45320129, acc_z: 4.223371983, rot_x: 0.110581927, …}
 1 1684347549926 {id: '1', acc_x: 28.94111061, acc_y: -78.45320129, acc_z: 4.225766182, rot_x: 0.110581927, …}
 3 1684347549988 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347550049 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 4 1684347550065 {id: '4', acc_x: 36.03752518, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127102599, …}
 4 1684347550118 {id: '4', acc_x: 35.49164581, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126303226, …}
 5 1684347550150 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347550217 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347550258 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 1 1684347550278 {id: '1', acc_x: 28.97223473, acc_y: -78.45320129, acc_z: 4.230554581, rot_x: 0.110315464, …}
 1 1684347550331 {id: '1', acc_x: 28.95787048, acc_y: -78.45320129, acc_z: 4.220977783, rot_x: 0.110315464, …}
 3 1684347550392 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347550440 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 4 1684347550462 {id: '4', acc_x: 35.67599869, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126569673, …}
 4 1684347550514 {id: '4', acc_x: 35.98006439, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125770286, …}
 4 1684347550572 {id: '4', acc_x: 36.24342346, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126036748, …}
 5 1684347550614 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347550657 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 1 1684347550679 {id: '1', acc_x: 28.92913818, acc_y: -78.45320129, acc_z: 4.223371983, rot_x: 0.111114852, …}
 1 1684347550735 {id: '1', acc_x: 28.91716766, acc_y: -78.45320129, acc_z: 4.220977783, rot_x: 0.111647777, …}
 3 1684347550791 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347550849 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347550922 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 4 1684347550940 {id: '4', acc_x: 36.66480637, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124437973, …}
 4 1684347551010 {id: '4', acc_x: 36.7964859, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.123105668, …}
 5 1684347551023 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 1 1684347551088 {id: '1', acc_x: 28.94111061, acc_y: -78.45320129, acc_z: 4.228160381, rot_x: 0.111647777, …}
 1 1684347551136 {id: '1', acc_x: 28.92195702, acc_y: -78.45320129, acc_z: 4.230554581, rot_x: 0.110581927, …}
 1 1684347551192 {id: '1', acc_x: 28.96026421, acc_y: -78.45320129, acc_z: 4.23294878, rot_x: 0.111381322, …}
 3 1684347551250 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347551301 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 4 1684347551333 {id: '4', acc_x: 33.27461624, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125503823, …}
 5 1684347551366 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347551427 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347551480 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347551543 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 1 1684347551558 {id: '1', acc_x: 28.969841, acc_y: -78.45320129, acc_z: 4.230554581, rot_x: 0.11191424, …}
 1 1684347551614 {id: '1', acc_x: 28.93632126, acc_y: -78.45320129, acc_z: 4.230554581, rot_x: 0.110049009, …}
 3 1684347551654 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 4 1684347551676 {id: '4', acc_x: 32.94421387, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126303226, …}
 4 1684347551731 {id: '4', acc_x: 32.81732178, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125503823, …}
 4 1684347551786 {id: '4', acc_x: 32.56114197, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124970905, …}
 4 1684347551841 {id: '4', acc_x: 32.41270447, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.12337213, …}
 5 1684347551873 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347551928 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 1 1684347551951 {id: '1', acc_x: 28.97702408, acc_y: -78.45320129, acc_z: 4.220977783, rot_x: 0.111381322, …}
 3 1684347551998 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347552049 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347552105 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347552158 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 4 1684347552181 {id: '4', acc_x: 32.89154434, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125503823, …}
 2 1684347552233 {id: '2', acc_x: 0.057460841, acc_y: 0.320823014, acc_z: 9.583989143, rot_x: -0.030909648, …}
 5 1684347552281 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
