mqtt.js:7 {1: 0, 2: 1, 3: 2, 4: 3, 5: 4, 6: 5}
mqtt.js:15 6 1684347646262 {id: '6', acc_x: -23.75527, acc_y: -9.794678688, acc_z: -0.792480767, rot_x: 0.050894335, …}
mqtt.js:15 2 1684347646306 {id: '2', acc_x: 0.026336219, acc_y: 0.320823014, acc_z: 9.583989143, rot_x: -0.024781011, …}
mqtt.js:15 6 1684347646316 {id: '6', acc_x: -23.75287437, acc_y: -9.794678688, acc_z: -0.790086567, rot_x: 0.053026035, …}
mqtt.js:15 2 1684347646364 {id: '2', acc_x: 0.031124622, acc_y: 0.316034615, acc_z: 9.572018623, rot_x: -0.026379786, …}
mqtt.js:15 6 1684347646376 {id: '6', acc_x: -23.76245117, acc_y: -9.799467087, acc_z: -0.794874966, rot_x: 0.055424199, …}
mqtt.js:15 3 1684347646424 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347646425 {id: '6', acc_x: -23.76245117, acc_y: -9.794678688, acc_z: -0.787692368, rot_x: 0.057555895, …}
mqtt.js:15 3 1684347646479 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347646480 {id: '6', acc_x: -23.75766373, acc_y: -9.799467087, acc_z: -0.78050977, rot_x: 0.058621746, …}
mqtt.js:15 3 1684347646542 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347646542 {id: '6', acc_x: -23.76245117, acc_y: -9.792284966, acc_z: -0.802057564, rot_x: 0.059954058, …}
mqtt.js:15 6 1684347646603 {id: '6', acc_x: -23.76245117, acc_y: -9.792284966, acc_z: -0.782903969, rot_x: 0.061019909, …}
mqtt.js:15 3 1684347646603 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 3 1684347646645 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347646645 {id: '6', acc_x: -23.77681732, acc_y: -9.794678688, acc_z: -0.797269166, rot_x: 0.061819296, …}
mqtt.js:15 6 1684347646705 {id: '6', acc_x: -23.78160477, acc_y: -9.787496567, acc_z: -0.792480767, rot_x: 0.063151613, …}
mqtt.js:15 2 1684347646711 {id: '2', acc_x: 0.038307227, acc_y: 0.328005642, acc_z: 9.576807022, rot_x: -0.025846859, …}
mqtt.js:15 6 1684347646769 {id: '6', acc_x: -23.78639412, acc_y: -9.797073364, acc_z: -0.790086567, rot_x: 0.064483918, …}
mqtt.js:15 2 1684347646771 {id: '2', acc_x: 0.038307227, acc_y: 0.323217243, acc_z: 9.595960617, rot_x: -0.02691271, …}
mqtt.js:15 6 1684347646816 {id: '6', acc_x: -23.7840004, acc_y: -9.794678688, acc_z: -0.785298169, rot_x: 0.066349156, …}
mqtt.js:15 2 1684347646821 {id: '2', acc_x: 0.031124622, acc_y: 0.325611442, acc_z: 9.567230225, rot_x: -0.027445635, …}
mqtt.js:15 6 1684347646867 {id: '6', acc_x: -23.77921104, acc_y: -9.797073364, acc_z: -0.778115571, rot_x: 0.069013782, …}
mqtt.js:15 2 1684347646880 {id: '2', acc_x: 0.033518825, acc_y: 0.325611442, acc_z: 9.588777542, rot_x: -0.027445635, …}
mqtt.js:15 6 1684347646929 {id: '6', acc_x: -23.78160477, acc_y: -9.792284966, acc_z: -0.799663365, rot_x: 0.071145482, …}
mqtt.js:15 2 1684347646936 {id: '2', acc_x: 0.038307227, acc_y: 0.318428814, acc_z: 9.579200745, rot_x: -0.025846859, …}
mqtt.js:15 6 1684347646989 {id: '6', acc_x: -23.78639412, acc_y: -9.797073364, acc_z: -0.792480767, rot_x: 0.071678407, …}
mqtt.js:15 2 1684347646990 {id: '2', acc_x: 0.038307227, acc_y: 0.323217243, acc_z: 9.583989143, rot_x: -0.023981623, …}
mqtt.js:15 3 1684347647001 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347647035 {id: '6', acc_x: -23.78160477, acc_y: -9.794678688, acc_z: -0.787692368, rot_x: 0.070346095, …}
mqtt.js:15 3 1684347647059 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347647093 {id: '6', acc_x: -23.78639412, acc_y: -9.799467087, acc_z: -0.778115571, rot_x: 0.06981317, …}
mqtt.js:15 3 1684347647112 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347647143 {id: '6', acc_x: -23.78639412, acc_y: -9.797073364, acc_z: -0.792480767, rot_x: 0.070079632, …}
mqtt.js:15 3 1684347647171 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347647199 {id: '6', acc_x: -23.78160477, acc_y: -9.797073364, acc_z: -0.78050977, rot_x: 0.072477795, …}
mqtt.js:15 3 1684347647224 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347647254 {id: '6', acc_x: -23.7744236, acc_y: -9.797073364, acc_z: -0.782903969, rot_x: 0.07301072, …}
mqtt.js:15 3 1684347647283 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347647312 {id: '6', acc_x: -23.78878784, acc_y: -9.801861763, acc_z: -0.78050977, rot_x: 0.07301072, …}
mqtt.js:15 2 1684347647339 {id: '2', acc_x: 0.059855044, acc_y: 0.325611442, acc_z: 9.576807022, rot_x: -0.024514547, …}
mqtt.js:15 6 1684347647363 {id: '6', acc_x: -23.7744236, acc_y: -9.799467087, acc_z: -0.804451764, rot_x: 0.071678407, …}
mqtt.js:15 2 1684347647427 {id: '2', acc_x: 0.059855044, acc_y: 0.325611442, acc_z: 9.574412346, rot_x: -0.025580399, …}
mqtt.js:15 6 1684347647428 {id: '6', acc_x: -23.77202797, acc_y: -9.804255486, acc_z: -0.792480767, rot_x: 0.070346095, …}
mqtt.js:15 2 1684347647449 {id: '2', acc_x: 0.062249243, acc_y: 0.320823014, acc_z: 9.572018623, rot_x: -0.024781011, …}
mqtt.js:15 6 1684347647472 {id: '6', acc_x: -23.76963425, acc_y: -9.789890289, acc_z: -0.792480767, rot_x: 0.067947932, …}
mqtt.js:15 2 1684347647511 {id: '2', acc_x: 0.064643443, acc_y: 0.330399841, acc_z: 9.574412346, rot_x: -0.023981623, …}
mqtt.js:15 6 1684347647527 {id: '6', acc_x: -23.76724052, acc_y: -9.801861763, acc_z: -0.797269166, rot_x: 0.065816231, …}
mqtt.js:15 2 1684347647562 {id: '2', acc_x: 0.069431849, acc_y: 0.320823014, acc_z: 9.591172218, rot_x: -0.022382848, …}
mqtt.js:15 6 1684347647586 {id: '6', acc_x: -23.7648468, acc_y: -9.804255486, acc_z: -0.809240162, rot_x: 0.064217456, …}
mqtt.js:15 3 1684347647629 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347647654 {id: '6', acc_x: -23.77681732, acc_y: -9.799467087, acc_z: -0.782903969, rot_x: 0.06261868, …}
mqtt.js:15 3 1684347647683 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347647690 {id: '6', acc_x: -23.77681732, acc_y: -9.799467087, acc_z: -0.790086567, rot_x: 0.060753446, …}
mqtt.js:15 6 1684347647753 {id: '6', acc_x: -23.77202797, acc_y: -9.806650162, acc_z: -0.787692368, rot_x: 0.059954058, …}
mqtt.js:15 3 1684347647753 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 3 1684347647795 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347647804 {id: '6', acc_x: -23.76005745, acc_y: -9.799467087, acc_z: -0.78050977, rot_x: 0.058355279, …}
mqtt.js:15 3 1684347647853 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347647861 {id: '6', acc_x: -23.75048065, acc_y: -9.801861763, acc_z: -0.794874966, rot_x: 0.056223582, …}
mqtt.js:15 2 1684347647912 {id: '2', acc_x: 0.062249243, acc_y: 0.325611442, acc_z: 9.588777542, rot_x: -0.023981623, …}
mqtt.js:15 6 1684347647912 {id: '6', acc_x: -23.75527, acc_y: -9.806650162, acc_z: -0.787692368, rot_x: 0.053292494, …}
mqtt.js:15 2 1684347647967 {id: '2', acc_x: 0.057460841, acc_y: 0.325611442, acc_z: 9.583989143, rot_x: -0.023182238, …}
mqtt.js:15 6 1684347647970 {id: '6', acc_x: -23.75287437, acc_y: -9.799467087, acc_z: -0.785298169, rot_x: 0.049562022, …}
mqtt.js:15 2 1684347648020 {id: '2', acc_x: 0.064643443, acc_y: 0.328005642, acc_z: 9.576807022, rot_x: -0.022649311, …}
mqtt.js:15 6 1684347648026 {id: '6', acc_x: -23.75766373, acc_y: -9.801861763, acc_z: -0.792480767, rot_x: 0.046630934, …}
mqtt.js:15 2 1684347648078 {id: '2', acc_x: 0.055066638, acc_y: 0.330399841, acc_z: 9.583989143, rot_x: -0.023981623, …}
mqtt.js:15 6 1684347648082 {id: '6', acc_x: -23.74808693, acc_y: -9.799467087, acc_z: -0.792480767, rot_x: 0.044499233, …}
mqtt.js:15 2 1684347648134 {id: '2', acc_x: 0.045489833, acc_y: 0.328005642, acc_z: 9.58638382, rot_x: -0.025313934, …}
mqtt.js:15 6 1684347648147 {id: '6', acc_x: -23.75527, acc_y: -9.789890289, acc_z: -0.792480767, rot_x: 0.044765696, …}
mqtt.js:15 6 1684347648187 {id: '6', acc_x: -23.7648468, acc_y: -9.799467087, acc_z: -0.794874966, rot_x: 0.043699846, …}
mqtt.js:15 3 1684347648202 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347648247 {id: '6', acc_x: -23.75527, acc_y: -9.799467087, acc_z: -0.790086567, rot_x: 0.043433387, …}
mqtt.js:15 3 1684347648253 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347648298 {id: '6', acc_x: -23.75048065, acc_y: -9.797073364, acc_z: -0.794874966, rot_x: 0.041568145, …}
mqtt.js:15 3 1684347648311 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347648352 {id: '6', acc_x: -23.75287437, acc_y: -9.801861763, acc_z: -0.794874966, rot_x: 0.039702907, …}
mqtt.js:15 3 1684347648363 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347648410 {id: '6', acc_x: -23.76005745, acc_y: -9.797073364, acc_z: -0.799663365, rot_x: 0.037304748, …}
mqtt.js:15 3 1684347648437 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347648463 {id: '6', acc_x: -23.75527, acc_y: -9.799467087, acc_z: -0.799663365, rot_x: 0.037304748, …}
mqtt.js:15 2 1684347648475 {id: '2', acc_x: 0.04070143, acc_y: 0.323217243, acc_z: 9.58638382, rot_x: -0.025313934, …}
mqtt.js:15 6 1684347648515 {id: '6', acc_x: -23.76245117, acc_y: -9.799467087, acc_z: -0.802057564, rot_x: 0.037837673, …}
mqtt.js:15 2 1684347648530 {id: '2', acc_x: 0.047884032, acc_y: 0.316034615, acc_z: 9.591172218, rot_x: -0.024514547, …}
mqtt.js:15 6 1684347648578 {id: '6', acc_x: -23.75766373, acc_y: -9.804255486, acc_z: -0.78050977, rot_x: 0.039702907, …}
mqtt.js:15 2 1684347648585 {id: '2', acc_x: 0.04309563, acc_y: 0.316034615, acc_z: 9.588777542, rot_x: -0.023448698, …}
mqtt.js:15 6 1684347648627 {id: '6', acc_x: -23.74569321, acc_y: -9.806650162, acc_z: -0.78050977, rot_x: 0.041301683, …}
mqtt.js:15 2 1684347648646 {id: '2', acc_x: 0.04309563, acc_y: 0.316034615, acc_z: 9.588777542, rot_x: -0.023715161, …}
mqtt.js:15 6 1684347648687 {id: '6', acc_x: -23.75527, acc_y: -9.794678688, acc_z: -0.782903969, rot_x: 0.041301683, …}
mqtt.js:15 2 1684347648701 {id: '2', acc_x: 0.047884032, acc_y: 0.323217243, acc_z: 9.569623947, rot_x: -0.025580399, …}
mqtt.js:15 6 1684347648742 {id: '6', acc_x: -23.75527, acc_y: -9.799467087, acc_z: -0.790086567, rot_x: 0.04103522, …}
mqtt.js:15 2 1684347648753 {id: '2', acc_x: 0.038307227, acc_y: 0.316034615, acc_z: 9.574412346, rot_x: -0.027179174, …}
mqtt.js:15 3 1684347648774 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347648794 {id: '6', acc_x: -23.75766373, acc_y: -9.789890289, acc_z: -0.775721371, rot_x: 0.041568145, …}
mqtt.js:15 3 1684347648829 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347648852 {id: '6', acc_x: -23.75287437, acc_y: -9.794678688, acc_z: -0.804451764, rot_x: 0.042633995, …}
mqtt.js:15 3 1684347648881 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347648904 {id: '6', acc_x: -23.76724052, acc_y: -9.799467087, acc_z: -0.799663365, rot_x: 0.044232771, …}
mqtt.js:15 3 1684347648937 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347648974 {id: '6', acc_x: -23.75766373, acc_y: -9.794678688, acc_z: -0.770932972, rot_x: 0.046897396, …}
mqtt.js:15 3 1684347648990 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347649023 {id: '6', acc_x: -23.75766373, acc_y: -9.787496567, acc_z: -0.782903969, rot_x: 0.049295556, …}
mqtt.js:15 3 1684347649050 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347649070 {id: '6', acc_x: -23.77202797, acc_y: -9.801861763, acc_z: -0.770932972, rot_x: 0.050361406, …}
mqtt.js:15 2 1684347649102 {id: '2', acc_x: 0.045489833, acc_y: 0.308852017, acc_z: 9.593565941, rot_x: -0.028777948, …}
mqtt.js:15 6 1684347649122 {id: '6', acc_x: -23.76963425, acc_y: -9.792284966, acc_z: -0.797269166, rot_x: 0.051693719, …}
mqtt.js:15 2 1684347649164 {id: '2', acc_x: 0.031124622, acc_y: 0.313640416, acc_z: 9.593565941, rot_x: -0.02904441, …}
mqtt.js:15 6 1684347649176 {id: '6', acc_x: -23.76724052, acc_y: -9.804255486, acc_z: -0.78050977, rot_x: 0.053558957, …}
mqtt.js:15 2 1684347649214 {id: '2', acc_x: 0.045489833, acc_y: 0.318428814, acc_z: 9.588777542, rot_x: -0.028245023, …}
mqtt.js:15 6 1684347649236 {id: '6', acc_x: -23.76005745, acc_y: -9.801861763, acc_z: -0.799663365, rot_x: 0.05489127, …}
mqtt.js:15 2 1684347649269 {id: '2', acc_x: 0.04070143, acc_y: 0.313640416, acc_z: 9.579200745, rot_x: -0.027179174, …}
mqtt.js:15 6 1684347649291 {id: '6', acc_x: -23.76724052, acc_y: -9.804255486, acc_z: -0.799663365, rot_x: 0.055690661, …}
mqtt.js:15 1 1684347649327 {id: '1', acc_x: 28.98420525, acc_y: -78.45320129, acc_z: 4.230554581, rot_x: 0.082869835, …}
mqtt.js:15 6 1684347649353 {id: '6', acc_x: -23.75766373, acc_y: -9.797073364, acc_z: -0.785298169, rot_x: 0.056490045, …}
mqtt.js:15 6 1684347649395 {id: '6', acc_x: -23.77921104, acc_y: -9.789890289, acc_z: -0.794874966, rot_x: 0.057289433, …}
mqtt.js:15 3 1684347649402 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347649451 {id: '6', acc_x: -23.77202797, acc_y: -9.789890289, acc_z: -0.794874966, rot_x: 0.060220521, …}
mqtt.js:15 3 1684347649457 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347649511 {id: '6', acc_x: -23.76245117, acc_y: -9.792284966, acc_z: -0.790086567, rot_x: 0.061819296, …}
mqtt.js:15 3 1684347649513 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347649566 {id: '6', acc_x: -23.76724052, acc_y: -9.789890289, acc_z: -0.802057564, rot_x: 0.063151613, …}
mqtt.js:15 3 1684347649571 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347649622 {id: '6', acc_x: -23.77202797, acc_y: -9.794678688, acc_z: -0.806845963, rot_x: 0.063684531, …}
mqtt.js:15 2 1684347649624 {id: '2', acc_x: 0.038307227, acc_y: 0.323217243, acc_z: 9.581595421, rot_x: -0.02797856, …}
mqtt.js:15 1 1684347649670 {id: '1', acc_x: 28.97223473, acc_y: -78.45320129, acc_z: 4.237737179, rot_x: 0.083402753, …}
mqtt.js:15 6 1684347649670 {id: '6', acc_x: -23.7648468, acc_y: -9.804255486, acc_z: -0.794874966, rot_x: 0.06261868, …}
mqtt.js:15 6 1684347649728 {id: '6', acc_x: -23.76005745, acc_y: -9.797073364, acc_z: -0.794874966, rot_x: 0.062885143, …}
mqtt.js:15 1 1684347649728 {id: '1', acc_x: 28.95068741, acc_y: -78.45320129, acc_z: 4.225766182, rot_x: 0.083935678, …}
mqtt.js:15 6 1684347649785 {id: '6', acc_x: -23.77681732, acc_y: -9.799467087, acc_z: -0.790086567, rot_x: 0.064217456, …}
mqtt.js:15 1 1684347649785 {id: '1', acc_x: 28.9889946, acc_y: -78.45320129, acc_z: 4.225766182, rot_x: 0.08233691, …}
mqtt.js:15 6 1684347649852 {id: '6', acc_x: -23.77202797, acc_y: -9.794678688, acc_z: -0.799663365, rot_x: 0.065283306, …}
mqtt.js:15 1 1684347649853 {id: '1', acc_x: 29.00814819, acc_y: -78.45320129, acc_z: 4.235342979, rot_x: 0.08313629, …}
mqtt.js:15 1 1684347649895 {id: '1', acc_x: 28.95787048, acc_y: -78.45320129, acc_z: 4.225766182, rot_x: 0.084202148, …}
mqtt.js:15 6 1684347649895 {id: '6', acc_x: -23.76963425, acc_y: -9.792284966, acc_z: -0.785298169, rot_x: 0.065549769, …}
mqtt.js:15 3 1684347649923 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347649948 {id: '6', acc_x: -23.77202797, acc_y: -9.794678688, acc_z: -0.794874966, rot_x: 0.065016843, …}
mqtt.js:15 2 1684347649977 {id: '2', acc_x: 0.04309563, acc_y: 0.318428814, acc_z: 9.576807022, rot_x: -0.026113322, …}
mqtt.js:15 6 1684347650001 {id: '6', acc_x: -23.77202797, acc_y: -9.787496567, acc_z: -0.794874966, rot_x: 0.066615619, …}
mqtt.js:15 2 1684347650032 {id: '2', acc_x: 0.038307227, acc_y: 0.313640416, acc_z: 9.579200745, rot_x: -0.025580399, …}
mqtt.js:15 6 1684347650061 {id: '6', acc_x: -23.77202797, acc_y: -9.789890289, acc_z: -0.794874966, rot_x: 0.067148544, …}
mqtt.js:15 2 1684347650089 {id: '2', acc_x: 0.04070143, acc_y: 0.313640416, acc_z: 9.58638382, rot_x: -0.025313934, …}
mqtt.js:15 6 1684347650111 {id: '6', acc_x: -23.78160477, acc_y: -9.792284966, acc_z: -0.802057564, rot_x: 0.066615619, …}
mqtt.js:15 2 1684347650146 {id: '2', acc_x: 0.047884032, acc_y: 0.318428814, acc_z: 9.595960617, rot_x: -0.024248086, …}
mqtt.js:15 6 1684347650166 {id: '6', acc_x: -23.77921104, acc_y: -9.799467087, acc_z: -0.799663365, rot_x: 0.066615619, …}
mqtt.js:15 2 1684347650199 {id: '2', acc_x: 0.038307227, acc_y: 0.311246216, acc_z: 9.574412346, rot_x: -0.023448698, …}
mqtt.js:15 6 1684347650225 {id: '6', acc_x: -23.77681732, acc_y: -9.797073364, acc_z: -0.790086567, rot_x: 0.064750381, …}
mqtt.js:15 1 1684347650242 {id: '1', acc_x: 28.94589806, acc_y: -78.45320129, acc_z: 4.220977783, rot_x: 0.084468603, …}
mqtt.js:15 3 1684347650271 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347650275 {id: '6', acc_x: -23.77921104, acc_y: -9.792284966, acc_z: -0.785298169, rot_x: 0.065016843, …}
mqtt.js:15 3 1684347650319 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347650334 {id: '6', acc_x: -23.7744236, acc_y: -9.794678688, acc_z: -0.787692368, rot_x: 0.065816231, …}
mqtt.js:15 3 1684347650378 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347650391 {id: '6', acc_x: -23.77202797, acc_y: -9.797073364, acc_z: -0.804451764, rot_x: 0.067148544, …}
mqtt.js:15 3 1684347650431 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347650441 {id: '6', acc_x: -23.7744236, acc_y: -9.797073364, acc_z: -0.809240162, rot_x: 0.066082694, …}
mqtt.js:15 3 1684347650486 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347650497 {id: '6', acc_x: -23.7744236, acc_y: -9.794678688, acc_z: -0.799663365, rot_x: 0.065283306, …}
mqtt.js:15 2 1684347650550 {id: '2', acc_x: 0.059855044, acc_y: 0.316034615, acc_z: 9.58638382, rot_x: -0.022649311, …}
mqtt.js:15 6 1684347650552 {id: '6', acc_x: -23.76963425, acc_y: -9.797073364, acc_z: -0.785298169, rot_x: 0.063950993, …}
mqtt.js:15 1 1684347650598 {id: '1', acc_x: 28.95787048, acc_y: -78.45320129, acc_z: 4.230554581, rot_x: 0.084202148, …}
mqtt.js:15 6 1684347650608 {id: '6', acc_x: -23.76963425, acc_y: -9.801861763, acc_z: -0.785298169, rot_x: 0.063950993, …}
mqtt.js:15 1 1684347650651 {id: '1', acc_x: 28.96505165, acc_y: -78.45320129, acc_z: 4.23294878, rot_x: 0.084735066, …}
mqtt.js:15 6 1684347650661 {id: '6', acc_x: -23.76724052, acc_y: -9.792284966, acc_z: -0.785298169, rot_x: 0.063151613, …}
mqtt.js:15 1 1684347650707 {id: '1', acc_x: 28.94350433, acc_y: -78.45320129, acc_z: 4.218583584, rot_x: 0.084202148, …}
mqtt.js:15 6 1684347650720 {id: '6', acc_x: -23.77202797, acc_y: -9.804255486, acc_z: -0.778115571, rot_x: 0.062085759, …}
mqtt.js:15 1 1684347650764 {id: '1', acc_x: 28.94111061, acc_y: -78.45320129, acc_z: 4.228160381, rot_x: 0.085267991, …}
mqtt.js:15 6 1684347650779 {id: '6', acc_x: -23.77681732, acc_y: -9.804255486, acc_z: -0.782903969, rot_x: 0.060220521, …}
mqtt.js:15 1 1684347650826 {id: '1', acc_x: 28.93632126, acc_y: -78.45320129, acc_z: 4.223371983, rot_x: 0.085534461, …}
mqtt.js:15 6 1684347650835 {id: '6', acc_x: -23.76005745, acc_y: -9.799467087, acc_z: -0.809240162, rot_x: 0.058621746, …}
mqtt.js:15 5 1684347650849 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347650886 {id: '6', acc_x: -23.76005745, acc_y: -9.809044838, acc_z: -0.806845963, rot_x: 0.057289433, …}
mqtt.js:15 2 1684347650897 {id: '2', acc_x: 0.069431849, acc_y: 0.308852017, acc_z: 9.574412346, rot_x: -0.022649311, …}
mqtt.js:15 6 1684347650936 {id: '6', acc_x: -23.76245117, acc_y: -9.806650162, acc_z: -0.797269166, rot_x: 0.057822358, …}
mqtt.js:15 2 1684347650953 {id: '2', acc_x: 0.069431849, acc_y: 0.316034615, acc_z: 9.58638382, rot_x: -0.02158346, …}
mqtt.js:15 6 1684347650995 {id: '6', acc_x: -23.76005745, acc_y: -9.799467087, acc_z: -0.792480767, rot_x: 0.056490045, …}
mqtt.js:15 2 1684347651013 {id: '2', acc_x: 0.064643443, acc_y: 0.318428814, acc_z: 9.581595421, rot_x: -0.022382848, …}
mqtt.js:15 6 1684347651051 {id: '6', acc_x: -23.75766373, acc_y: -9.813833237, acc_z: -0.799663365, rot_x: 0.054358348, …}
mqtt.js:15 2 1684347651065 {id: '2', acc_x: 0.059855044, acc_y: 0.313640416, acc_z: 9.583989143, rot_x: -0.023981623, …}
mqtt.js:15 6 1684347651104 {id: '6', acc_x: -23.75527, acc_y: -9.806650162, acc_z: -0.792480767, rot_x: 0.05142726, …}
mqtt.js:15 2 1684347651128 {id: '2', acc_x: 0.062249243, acc_y: 0.318428814, acc_z: 9.581595421, rot_x: -0.025047474, …}
mqtt.js:15 6 1684347651165 {id: '6', acc_x: -23.74329758, acc_y: -9.801861763, acc_z: -0.787692368, rot_x: 0.049029093, …}
mqtt.js:15 1 1684347651193 {id: '1', acc_x: 28.96505165, acc_y: -78.45320129, acc_z: 4.225766182, rot_x: 0.08207044, …}
mqtt.js:15 5 1684347651207 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347651210 {id: '6', acc_x: -23.74329758, acc_y: -9.797073364, acc_z: -0.790086567, rot_x: 0.047963247, …}
mqtt.js:15 5 1684347651260 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347651265 {id: '6', acc_x: -23.75048065, acc_y: -9.801861763, acc_z: -0.802057564, rot_x: 0.047430322, …}
mqtt.js:15 5 1684347651315 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347651320 {id: '6', acc_x: -23.7648468, acc_y: -9.806650162, acc_z: -0.794874966, rot_x: 0.047163859, …}
mqtt.js:15 5 1684347651369 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347651376 {id: '6', acc_x: -23.74569321, acc_y: -9.804255486, acc_z: -0.790086567, rot_x: 0.045032158, …}
mqtt.js:15 5 1684347651424 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347651434 {id: '6', acc_x: -23.75048065, acc_y: -9.797073364, acc_z: -0.790086567, rot_x: 0.042900458, …}
mqtt.js:15 2 1684347651461 {id: '2', acc_x: 0.047884032, acc_y: 0.318428814, acc_z: 9.576807022, rot_x: -0.026379786, …}
mqtt.js:15 6 1684347651485 {id: '6', acc_x: -23.75048065, acc_y: -9.799467087, acc_z: -0.797269166, rot_x: 0.04103522, …}
mqtt.js:15 1 1684347651518 {id: '1', acc_x: 29.01772499, acc_y: -78.45320129, acc_z: 4.23294878, rot_x: 0.088998467, …}
mqtt.js:15 6 1684347651543 {id: '6', acc_x: -23.74329758, acc_y: -9.801861763, acc_z: -0.794874966, rot_x: 0.04103522, …}
mqtt.js:15 1 1684347651585 {id: '1', acc_x: 28.99138832, acc_y: -78.45320129, acc_z: 4.235342979, rot_x: 0.085001536, …}
mqtt.js:15 6 1684347651598 {id: '6', acc_x: -23.75527, acc_y: -9.801861763, acc_z: -0.792480767, rot_x: 0.040502299, …}
